workspaceModel.on.before.changed.ms,1757630658223000000,1757630718225000000,0
workspaceModel.updates.ms,1757630658223000000,1757630718225000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1757630658223000000,1757630718225000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1757630658223000000,1757630718225000000,0
workspaceModel.collect.changes.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.instances.count,1757630658223000000,1757630718225000000,0
workspaceModel.full.replace.project.model.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1757630658223000000,1757630718225000000,0
workspaceModel.initializing.ms,1757630658223000000,1757630718225000000,0
workspaceModel.cachedValue.from.cache.count,1757630658223000000,1757630718225000000,25933
workspaceModel.cachedValue.clear.count,1757630658223000000,1757630718225000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1757630658223000000,1757630718225000000,0
DirectByteBufferAllocator.reclaimed,1757630658223000000,1757630718225000000,112
FilePageCache.pageFastCacheHits,1757630658223000000,1757630718225000000,308418
FilePageCache.pageLoadsAboveSizeThreshold,1757630658223000000,1757630718225000000,0
FilePageCache.maxCacheSizeInBytes,1757630658223000000,1757630718225000000,629153792
FilePageCache.disposedBuffers,1757630658223000000,1757630718225000000,112
FileChannelInterruptsRetryer.totalRetriedAttempts,1757630658223000000,1757630718225000000,0
DirectByteBufferAllocator.hits,1757630658223000000,1757630718225000000,112
StreamlinedBlobStorage.recordsRelocated,1757630658223000000,1757630718225000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1757630658223000000,1757630718225000000,44
FilePageCache.capacityInBytes,1757630658223000000,1757630718225000000,629145600
FilePageCache.pageLoads,1757630658223000000,1757630718225000000,305
FilePageCache.pageHits,1757630658223000000,1757630718225000000,0
DirectByteBufferAllocator.misses,1757630658223000000,1757630718225000000,193
StorageLockContext.competingThreads.max,1757630658223000000,1757630718225000000,0
MappedFileStorage.storages,1757630658223000000,1757630718225000000,15
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1757630658223000000,1757630718225000000,420
StreamlinedBlobStorage.recordsAllocated,1757630658223000000,1757630718225000000,6
StreamlinedBlobStorage.recordsDeleted,1757630658223000000,1757630718225000000,0
MappedFileStorage.totalPagesMapped,1757630658223000000,1757630718225000000,15
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1757630658223000000,1757630718225000000,199254016
FilePageCache.totalPageLoadsUs,1757630658223000000,1757630718225000000,95984
DirectByteBufferAllocator.disposed,1757630658223000000,1757630718225000000,0
StorageLockContext.competingThreads.avg,1757630658223000000,1757630718225000000,0.0
FilePageCache.maxRegisteredFiles,1757630658223000000,1757630718225000000,1729
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1757630658223000000,1757630718225000000,83976192
StorageLockContext.competingThreads.90P,1757630658223000000,1757630718225000000,0
FilePageCache.totalPageDisposalsUs,1757630658223000000,1757630718225000000,0
MappedFileStorage.totalBytesMapped,1757630658223000000,1757630718225000000,198443008
FilePageCache.uncachedFileAccess,1757630658223000000,1757630718225000000,1013
MappedFileStorage.totalTimeSpentOnMappingUs,1757630658223000000,1757630718225000000,20000
